mesh 1_x,mesh 1_y,mesh 1_z,energy low [eV],energy high [eV],nuclide,score,mean,std. dev.,z mid [cm],energy mid [eV]
1,1,175,0.07959325,0.079598125,total,flux,3.37666616348157e-10,3.026617321935087e-10,1.745,0.07959568750000001
1,1,176,0.07959325,0.079598125,total,flux,7.110217102226358e-10,6.799728049848813e-10,1.755,0.07959568750000001
1,1,177,0.099146875,0.09915175,total,flux,2.0359255333621801e-10,5.4657629557514657e-11,1.765,0.0991493125
1,1,178,0.099146875,0.09915175,total,flux,1.941240684643151e-10,5.3420182472291815e-11,1.775,0.0991493125
1,1,179,0.099146875,0.09915175,total,flux,1.9412406846431513e-10,5.3420182472291815e-11,1.785,0.0991493125
1,1,180,0.099146875,0.09915175,total,flux,1.941240684643151e-10,5.3420182472291815e-11,1.795,0.0991493125
1,1,181,0.099146875,0.09915175,total,flux,1.9412406846431513e-10,5.3420182472291815e-11,1.805,0.0991493125
1,1,182,0.099146875,0.09915175,total,flux,1.8682252056586646e-10,5.336125027730166e-11,1.815,0.0991493125
1,1,183,0.051937375,0.05194225,total,flux,2.260837417847921e-10,2.260837417847921e-10,1.825,0.0519398125
1,1,184,0.099146875,0.09915175,total,flux,1.6412406846431508e-10,5.467198612208763e-11,1.835,0.0991493125
1,1,185,0.096719125,0.096724,total,flux,1.9718254468193285e-10,1.3717314305407658e-10,1.845,0.0967215625
1,1,186,0.096719125,0.096724,total,flux,1.8460559649063746e-10,1.2484734689879354e-10,1.855,0.0967215625
1,1,187,0.037546375,0.03755125,total,flux,1.8790121216805083e-10,1.7776554863280396e-10,1.865,0.0375488125
1,1,188,0.099146875,0.09915175,total,flux,1.2917544578082098e-10,4.900040389853004e-11,1.875,0.0991493125
1,1,189,0.06740575,0.067410625,total,flux,1.6758151076650444e-10,1.5748210885626088e-10,1.885,0.0674081875
1,1,190,0.06740575,0.067410625,total,flux,5.047373927948619e-10,4.944216891164819e-10,1.895,0.0674081875
1,1,191,0.09324325,0.093248125,total,flux,1.0002211021966678e-10,2.8864330416009877e-11,1.905,0.09324568750000001
1,1,192,0.09954175,0.099546625,total,flux,9.999999999999787e-11,2.8867513459480673e-11,1.915,0.09954418749999999
1,1,193,0.096958,0.096962875,total,flux,1.0000000000000008e-10,3.2274861218395176e-11,1.925,0.0969604375
1,1,194,0.096958,0.096962875,total,flux,1.0000000000000008e-10,3.2274861218395176e-11,1.935,0.0969604375
1,1,195,0.05985925,0.059864125000000004,total,flux,1.69137668543438e-10,1.5903516223041663e-10,1.945,0.0598616875
1,1,196,0.096958,0.096962875,total,flux,1.0000000000000008e-10,3.2274861218395176e-11,1.955,0.0969604375
1,1,197,0.096958,0.096962875,total,flux,1.0000000000000008e-10,3.2274861218395176e-11,1.965,0.0969604375
1,1,198,0.085145875,0.08515075,total,flux,3.6757309785060805e-10,3.572961554858075e-10,1.975,0.08514831249999999
1,1,199,0.096958,0.096962875,total,flux,1.0000000000000008e-10,3.2274861218395176e-11,1.985,0.0969604375
1,1,200,0.096958,0.096962875,total,flux,1.0000000000000008e-10,3.2274861218395176e-11,1.995,0.0969604375
